job_number;submit_time;year;month;day;day_of_week;hour;minute;second;runtime;nodes_alloc;user;user_group;executable_num;hours;minutes;seconds;month.1;month.2;year.1;day_of_week.1
8286;1636481;1993;10;19;2;22;34;44;4885;64;42;1;215;22;34;44;19;10;1993;2
8287;1641369;1993;10;19;2;23;56;12;8825;128;1;1;-1;23;56;12;19;10;1993;2
8288;1650198;1993;10;20;3;2;23;21;9771;128;2;1;-1;2;23;21;20;10;1993;3
8297;1665855;1993;10;20;3;6;44;18;4474;64;4;1;3;6;44;18;20;10;1993;3
8298;1666676;1993;10;20;3;6;57;59;20;1;4;1;4;6;57;59;20;10;1993;3
8299;1667116;1993;10;20;3;7;5;19;110;8;11;1;11;7;5;19;20;10;1993;3
8300;1667323;1993;10;20;3;7;8;46;15;1;4;1;4;7;8;46;20;10;1993;3
8301;1669538;1993;10;20;3;7;45;41;78;8;11;1;11;7;45;41;20;10;1993;3
8302;1669641;1993;10;20;3;7;47;24;11;32;11;1;11;7;47;24;20;10;1993;3
8303;1669659;1993;10;20;3;7;47;42;203;8;11;1;11;7;47;42;20;10;1993;3
8304;1669848;1993;10;20;3;7;50;51;16;1;4;1;4;7;50;51;20;10;1993;3
8305;1670001;1993;10;20;3;7;53;24;175;8;11;1;11;7;53;24;20;10;1993;3
8307;1670331;1993;10;20;3;7;58;54;16;1;4;1;4;7;58;54;20;10;1993;3
8308;1670581;1993;10;20;3;8;3;4;3869;64;4;1;3;8;3;4;20;10;1993;3
8309;1670802;1993;10;20;3;8;6;45;97;16;22;1;100;8;6;45;20;10;1993;3
8311;1670960;1993;10;20;3;8;9;23;113;32;22;1;100;8;9;23;20;10;1993;3
8312;1671033;1993;10;20;3;8;10;36;11;1;4;1;4;8;10;36;20;10;1993;3
8313;1671126;1993;10;20;3;8;12;9;194;8;11;1;11;8;12;9;20;10;1993;3
8314;1671191;1993;10;20;3;8;13;14;34;32;22;1;122;8;13;14;20;10;1993;3
8316;1671347;1993;10;20;3;8;15;50;188;8;11;1;11;8;15;50;20;10;1993;3
8320;1671759;1993;10;20;3;8;22;42;11;1;4;1;4;8;22;42;20;10;1993;3
8325;1672921;1993;10;20;3;8;42;4;10;1;4;1;4;8;42;4;20;10;1993;3
8329;1673227;1993;10;20;3;8;47;10;42;1;22;1;216;8;47;10;20;10;1993;3
8332;1673636;1993;10;20;3;8;53;59;167;64;12;2;14;8;53;59;20;10;1993;3
8334;1674055;1993;10;20;3;9;0;58;55;1;22;1;216;9;0;58;20;10;1993;3
8335;1674305;1993;10;20;3;9;5;8;23;1;9;2;9;9;5;8;20;10;1993;3
8337;1674456;1993;10;20;3;9;7;39;13;1;4;1;4;9;7;39;20;10;1993;3
8338;1674465;1993;10;20;3;9;7;48;58;2;22;1;216;9;7;48;20;10;1993;3
8339;1674598;1993;10;20;3;9;10;1;3835;64;4;1;3;9;10;1;20;10;1993;3
8340;1674612;1993;10;20;3;9;10;15;95;4;22;1;216;9;10;15;20;10;1993;3
8342;1675022;1993;10;20;3;9;17;5;12;1;4;1;4;9;17;5;20;10;1993;3
8348;1675555;1993;10;20;3;9;25;58;13;1;4;1;4;9;25;58;20;10;1993;3
8351;1676644;1993;10;20;3;9;44;7;84;32;10;1;10;9;44;7;20;10;1993;3
8358;1677421;1993;10;20;3;9;57;4;162;32;10;1;10;9;57;4;20;10;1993;3
8359;1677682;1993;10;20;3;10;1;25;111;32;10;1;10;10;1;25;20;10;1993;3
8361;1678018;1993;10;20;3;10;7;1;31;1;43;1;217;10;7;1;20;10;1993;3
8362;1678031;1993;10;20;3;10;7;14;20;8;28;1;218;10;7;14;20;10;1993;3
8363;1678122;1993;10;20;3;10;8;45;18;32;43;1;219;10;8;45;20;10;1993;3
8364;1678123;1993;10;20;3;10;8;46;13;1;43;1;219;10;8;46;20;10;1993;3
8365;1678125;1993;10;20;3;10;8;48;11;4;43;1;219;10;8;48;20;10;1993;3
8366;1678128;1993;10;20;3;10;8;51;9;1;43;1;219;10;8;51;20;10;1993;3
8367;1678129;1993;10;20;3;10;8;52;9;1;43;1;219;10;8;52;20;10;1993;3
8368;1678132;1993;10;20;3;10;8;55;7;1;43;1;219;10;8;55;20;10;1993;3
8369;1678134;1993;10;20;3;10;8;57;6;4;43;1;219;10;8;57;20;10;1993;3
8372;1678235;1993;10;20;3;10;10;38;23;32;43;1;219;10;10;38;20;10;1993;3
8373;1678239;1993;10;20;3;10;10;42;21;1;43;1;219;10;10;42;20;10;1993;3
8374;1678242;1993;10;20;3;10;10;45;18;4;43;1;219;10;10;45;20;10;1993;3
8375;1678244;1993;10;20;3;10;10;47;17;1;43;1;219;10;10;47;20;10;1993;3
8376;1678248;1993;10;20;3;10;10;51;14;1;43;1;219;10;10;51;20;10;1993;3
8377;1678252;1993;10;20;3;10;10;55;11;1;43;1;219;10;10;55;20;10;1993;3
8378;1678255;1993;10;20;3;10;10;58;9;4;43;1;219;10;10;58;20;10;1993;3
8379;1678275;1993;10;20;3;10;11;18;88;4;7;1;37;10;11;18;20;10;1993;3
8382;1678380;1993;10;20;3;10;13;3;48;4;7;1;7;10;13;3;20;10;1993;3
8384;1678436;1993;10;20;3;10;13;59;14;1;4;1;4;10;13;59;20;10;1993;3
8385;1678447;1993;10;20;3;10;14;10;68;8;7;1;37;10;14;10;20;10;1993;3
8386;1678513;1993;10;20;3;10;15;16;258;32;10;1;10;10;15;16;20;10;1993;3
8387;1678591;1993;10;20;3;10;16;34;1;16;7;1;37;10;16;34;20;10;1993;3
8388;1678603;1993;10;20;3;10;16;46;108;16;7;1;37;10;16;46;20;10;1993;3
8389;1678716;1993;10;20;3;10;18;39;17;16;7;1;37;10;18;39;20;10;1993;3
8390;1678761;1993;10;20;3;10;19;24;27;16;7;1;37;10;19;24;20;10;1993;3
8391;1678786;1993;10;20;3;10;19;49;256;32;10;1;10;10;19;49;20;10;1993;3
8392;1678810;1993;10;20;3;10;20;13;23;4;7;1;37;10;20;13;20;10;1993;3
8393;1678853;1993;10;20;3;10;20;56;30;8;7;1;37;10;20;56;20;10;1993;3
8395;1678903;1993;10;20;3;10;21;46;19;16;7;1;37;10;21;46;20;10;1993;3
8396;1679072;1993;10;20;3;10;24;35;20;32;43;1;219;10;24;35;20;10;1993;3
8397;1679074;1993;10;20;3;10;24;37;18;1;43;1;219;10;24;37;20;10;1993;3
8398;1679076;1993;10;20;3;10;24;39;17;4;43;1;219;10;24;39;20;10;1993;3
8399;1679078;1993;10;20;3;10;24;41;15;1;43;1;219;10;24;41;20;10;1993;3
8400;1679080;1993;10;20;3;10;24;43;13;1;43;1;219;10;24;43;20;10;1993;3
8401;1679081;1993;10;20;3;10;24;44;13;1;43;1;219;10;24;44;20;10;1993;3
8402;1679084;1993;10;20;3;10;24;47;10;4;43;1;219;10;24;47;20;10;1993;3
8403;1679086;1993;10;20;3;10;24;49;9;64;43;1;219;10;24;49;20;10;1993;3
8404;1679088;1993;10;20;3;10;24;51;7;8;43;1;219;10;24;51;20;10;1993;3
8405;1679131;1993;10;20;3;10;25;34;168;16;7;1;37;10;25;34;20;10;1993;3
8407;1679509;1993;10;20;3;10;31;52;1357;1;22;1;220;10;31;52;20;10;1993;3
8413;1680014;1993;10;20;3;10;40;17;125;32;10;1;10;10;40;17;20;10;1993;3
8414;1680062;1993;10;20;3;10;41;5;18;1;5;2;59;10;41;5;20;10;1993;3
8415;1680160;1993;10;20;3;10;42;43;53;16;5;2;59;10;42;43;20;10;1993;3
8416;1680236;1993;10;20;3;10;43;59;5;1;2;1;9;10;43;59;20;10;1993;3
8417;1680337;1993;10;20;3;10;45;40;2834;64;4;1;3;10;45;40;20;10;1993;3
8419;1680400;1993;10;20;3;10;46;43;364;32;10;1;10;10;46;43;20;10;1993;3
8420;1680598;1993;10;20;3;10;50;1;75;4;5;2;59;10;50;1;20;10;1993;3
8421;1680679;1993;10;20;3;10;51;22;67;4;7;1;7;10;51;22;20;10;1993;3
8422;1680756;1993;10;20;3;10;52;39;93;16;5;2;59;10;52;39;20;10;1993;3
8423;1680802;1993;10;20;3;10;53;25;40;8;7;1;7;10;53;25;20;10;1993;3
8424;1680885;1993;10;20;3;10;54;48;99;1;5;2;140;10;54;48;20;10;1993;3
8425;1680966;1993;10;20;3;10;56;9;59;8;7;1;7;10;56;9;20;10;1993;3
8427;1681010;1993;10;20;3;10;56;53;50;1;5;2;9;10;56;53;20;10;1993;3
8428;1681035;1993;10;20;3;10;57;18;1104;1;22;1;82;10;57;18;20;10;1993;3
8429;1681101;1993;10;20;3;10;58;24;16;1;5;2;12;10;58;24;20;10;1993;3
8430;1681214;1993;10;20;3;11;0;17;36;1;5;2;9;11;0;17;20;10;1993;3
8431;1681274;1993;10;20;3;11;1;17;27;4;5;2;59;11;1;17;20;10;1993;3
8433;1681343;1993;10;20;3;11;2;26;78;16;5;2;59;11;2;26;20;10;1993;3
8435;1681471;1993;10;20;3;11;4;34;47;1;43;1;217;11;4;34;20;10;1993;3
8436;1681496;1993;10;20;3;11;4;59;71;8;7;1;7;11;4;59;20;10;1993;3
8438;1681552;1993;10;20;3;11;5;55;75;16;5;2;59;11;5;55;20;10;1993;3
8440;1681606;1993;10;20;3;11;6;49;61;4;7;1;7;11;6;49;20;10;1993;3
8442;1681716;1993;10;20;3;11;8;39;132;16;7;1;7;11;8;39;20;10;1993;3
8443;1681740;1993;10;20;3;11;9;3;76;16;5;2;59;11;9;3;20;10;1993;3
8444;1681776;1993;10;20;3;11;9;39;49;8;24;1;29;11;9;39;20;10;1993;3
8445;1681818;1993;10;20;3;11;10;21;11;8;28;1;204;11;10;21;20;10;1993;3
8446;1681830;1993;10;20;3;11;10;33;6;8;28;1;205;11;10;33;20;10;1993;3
8447;1681865;1993;10;20;3;11;11;8;16;8;28;1;204;11;11;8;20;10;1993;3
8448;1681882;1993;10;20;3;11;11;25;16;8;28;1;205;11;11;25;20;10;1993;3
8449;1681892;1993;10;20;3;11;11;35;41;32;43;1;221;11;11;35;20;10;1993;3
8450;1681895;1993;10;20;3;11;11;38;36;1;43;1;222;11;11;38;20;10;1993;3
8451;1681903;1993;10;20;3;11;11;46;28;4;43;1;223;11;11;46;20;10;1993;3
8452;1681914;1993;10;20;3;11;11;57;27;8;28;1;206;11;11;57;20;10;1993;3
8453;1681922;1993;10;20;3;11;12;5;10;1;43;1;224;11;12;5;20;10;1993;3
8454;1681925;1993;10;20;3;11;12;8;7;1;43;1;225;11;12;8;20;10;1993;3
8455;1681927;1993;10;20;3;11;12;10;6;1;43;1;226;11;12;10;20;10;1993;3
8456;1681934;1993;10;20;3;11;12;17;63;8;24;1;29;11;12;17;20;10;1993;3
8457;1681942;1993;10;20;3;11;12;25;18;8;28;1;207;11;12;25;20;10;1993;3
8458;1681962;1993;10;20;3;11;12;45;19;8;28;1;208;11;12;45;20;10;1993;3
8459;1681986;1993;10;20;3;11;13;9;17;8;28;1;209;11;13;9;20;10;1993;3
8460;1682005;1993;10;20;3;11;13;28;20;8;28;1;210;11;13;28;20;10;1993;3
8461;1682026;1993;10;20;3;11;13;49;16;8;28;1;211;11;13;49;20;10;1993;3
8462;1682046;1993;10;20;3;11;14;9;19;8;28;1;213;11;14;9;20;10;1993;3
8463;1682067;1993;10;20;3;11;14;30;20;8;28;1;218;11;14;30;20;10;1993;3
8464;1682089;1993;10;20;3;11;14;52;21;8;28;1;227;11;14;52;20;10;1993;3
8465;1682111;1993;10;20;3;11;15;14;15;8;28;1;228;11;15;14;20;10;1993;3
8466;1682127;1993;10;20;3;11;15;30;19;8;28;1;229;11;15;30;20;10;1993;3
8467;1682131;1993;10;20;3;11;15;34;77;8;24;1;29;11;15;34;20;10;1993;3
8469;1682147;1993;10;20;3;11;15;50;15;8;28;1;230;11;15;50;20;10;1993;3
8470;1682167;1993;10;20;3;11;16;10;21;8;28;1;231;11;16;10;20;10;1993;3
8471;1682189;1993;10;20;3;11;16;32;14;8;28;1;232;11;16;32;20;10;1993;3
8472;1682204;1993;10;20;3;11;16;47;15;8;28;1;233;11;16;47;20;10;1993;3
8473;1682222;1993;10;20;3;11;17;5;15;8;28;1;234;11;17;5;20;10;1993;3
8474;1682239;1993;10;20;3;11;17;22;12;8;28;1;235;11;17;22;20;10;1993;3
8475;1682252;1993;10;20;3;11;17;35;13;8;28;1;236;11;17;35;20;10;1993;3
8476;1682266;1993;10;20;3;11;17;49;14;8;28;1;237;11;17;49;20;10;1993;3
8477;1682284;1993;10;20;3;11;18;7;17;8;28;1;238;11;18;7;20;10;1993;3
8478;1682294;1993;10;20;3;11;18;17;811;2;22;1;82;11;18;17;20;10;1993;3
8479;1682304;1993;10;20;3;11;18;27;18;8;28;1;239;11;18;27;20;10;1993;3
8480;1682328;1993;10;20;3;11;18;51;16;8;28;1;240;11;18;51;20;10;1993;3
8482;1682906;1993;10;20;3;11;28;29;10;1;4;1;4;11;28;29;20;10;1993;3
8487;1683168;1993;10;20;3;11;32;51;80;4;7;1;7;11;32;51;20;10;1993;3
8488;1683176;1993;10;20;3;11;32;59;32;1;4;1;4;11;32;59;20;10;1993;3
8489;1683191;1993;10;20;3;11;33;14;578;4;22;1;82;11;33;14;20;10;1993;3
8491;1683293;1993;10;20;3;11;34;56;53;8;7;1;7;11;34;56;20;10;1993;3
8492;1683393;1993;10;20;3;11;36;36;29;1;22;1;48;11;36;36;20;10;1993;3
8493;1683455;1993;10;20;3;11;37;38;15;1;4;1;4;11;37;38;20;10;1993;3
8494;1683476;1993;10;20;3;11;37;59;756;64;42;1;215;11;37;59;20;10;1993;3
8495;1683525;1993;10;20;3;11;38;48;50;1;22;1;53;11;38;48;20;10;1993;3
8496;1683632;1993;10;20;3;11;40;35;159;16;7;1;7;11;40;35;20;10;1993;3
8497;1683655;1993;10;20;3;11;40;58;85;2;22;1;53;11;40;58;20;10;1993;3
8499;1683816;1993;10;20;3;11;43;39;512;8;22;1;82;11;43;39;20;10;1993;3
8500;1683925;1993;10;20;3;11;45;28;85;8;24;1;29;11;45;28;20;10;1993;3
8501;1683937;1993;10;20;3;11;45;40;96;4;22;1;53;11;45;40;20;10;1993;3
8502;1684011;1993;10;20;3;11;46;54;4399;32;4;1;3;11;46;54;20;10;1993;3
8503;1684102;1993;10;20;3;11;48;25;116;8;22;1;53;11;48;25;20;10;1993;3
8505;1684277;1993;10;20;3;11;51;20;79;16;22;1;53;11;51;20;20;10;1993;3
8506;1684386;1993;10;20;3;11;53;9;42;4;7;1;7;11;53;9;20;10;1993;3
8507;1684410;1993;10;20;3;11;53;33;378;16;22;1;82;11;53;33;20;10;1993;3
8508;1684440;1993;10;20;3;11;54;3;1012;32;1;1;-1;11;54;3;20;10;1993;3
8509;1684464;1993;10;20;3;11;54;27;139;32;22;1;53;11;54;27;20;10;1993;3
8510;1684478;1993;10;20;3;11;54;41;13;1;4;1;4;11;54;41;20;10;1993;3
8511;1684523;1993;10;20;3;11;55;26;22;4;7;1;7;11;55;26;20;10;1993;3
8513;1684599;1993;10;20;3;11;56;42;21;4;5;2;241;11;56;42;20;10;1993;3
8518;1684846;1993;10;20;3;12;0;49;355;32;22;1;82;12;0;49;20;10;1993;3
8519;1685218;1993;10;20;3;12;7;1;17;1;4;1;4;12;7;1;20;10;1993;3
8520;1685242;1993;10;20;3;12;7;25;27;4;5;2;241;12;7;25;20;10;1993;3
8522;1685355;1993;10;20;3;12;9;18;34;4;5;2;5;12;9;18;20;10;1993;3
8524;1685998;1993;10;20;3;12;20;1;22;1;38;2;107;12;20;1;20;10;1993;3
8525;1686006;1993;10;20;3;12;20;9;998;32;1;1;-1;12;20;9;20;10;1993;3
8526;1686042;1993;10;20;3;12;20;45;26;4;38;2;71;12;20;45;20;10;1993;3
8527;1686089;1993;10;20;3;12;21;32;38;4;38;2;71;12;21;32;20;10;1993;3
8529;1686122;1993;10;20;3;12;22;5;2373;16;28;1;77;12;22;5;20;10;1993;3
8533;1686276;1993;10;20;3;12;24;39;35;4;38;2;71;12;24;39;20;10;1993;3
8535;1686386;1993;10;20;3;12;26;29;2;4;5;2;241;12;26;29;20;10;1993;3
8536;1686444;1993;10;20;3;12;27;27;25;4;38;2;71;12;27;27;20;10;1993;3
8537;1686541;1993;10;20;3;12;29;4;37;4;38;2;71;12;29;4;20;10;1993;3
8538;1686554;1993;10;20;3;12;29;17;22;4;5;2;241;12;29;17;20;10;1993;3
8540;1686994;1993;10;20;3;12;36;37;21;4;5;2;241;12;36;37;20;10;1993;3
8541;1687197;1993;10;20;3;12;40;0;308;4;5;2;241;12;40;0;20;10;1993;3
8543;1687510;1993;10;20;3;12;45;13;30;4;5;2;241;12;45;13;20;10;1993;3
8545;1687590;1993;10;20;3;12;46;33;222;4;5;2;241;12;46;33;20;10;1993;3
8550;1687815;1993;10;20;3;12;50;18;58;4;5;2;241;12;50;18;20;10;1993;3
8551;1687840;1993;10;20;3;12;50;43;57;8;24;1;29;12;50;43;20;10;1993;3
8552;1688005;1993;10;20;3;12;53;28;662;64;42;1;215;12;53;28;20;10;1993;3
8553;1688139;1993;10;20;3;12;55;42;30;1;4;1;4;12;55;42;20;10;1993;3
8555;1688415;1993;10;20;3;13;0;18;15;1;4;1;4;13;0;18;20;10;1993;3
8556;1688417;1993;10;20;3;13;0;20;1028;32;1;1;-1;13;0;20;20;10;1993;3
8557;1688500;1993;10;20;3;13;1;43;817;32;1;1;-1;13;1;43;20;10;1993;3
8560;1689049;1993;10;20;3;13;10;52;39;4;5;2;241;13;10;52;20;10;1993;3
8565;1689377;1993;10;20;3;13;16;20;67;4;7;1;7;13;16;20;20;10;1993;3
8566;1689381;1993;10;20;3;13;16;24;12543;8;22;1;154;13;16;24;20;10;1993;3
8567;1689446;1993;10;20;3;13;17;29;36;1;5;2;12;13;17;29;20;10;1993;3
8568;1689491;1993;10;20;3;13;18;14;232;64;35;1;165;13;18;14;20;10;1993;3
8569;1689517;1993;10;20;3;13;18;40;76;4;5;2;11;13;18;40;20;10;1993;3
8570;1689540;1993;10;20;3;13;19;3;65;8;7;1;7;13;19;3;20;10;1993;3
8571;1689645;1993;10;20;3;13;20;48;169;16;7;1;7;13;20;48;20;10;1993;3
8573;1689736;1993;10;20;3;13;22;19;214;64;35;1;165;13;22;19;20;10;1993;3
8574;1690005;1993;10;20;3;13;26;48;864;64;42;1;215;13;26;48;20;10;1993;3
8575;1690124;1993;10;20;3;13;28;47;1023;32;1;1;-1;13;28;47;20;10;1993;3
8576;1690131;1993;10;20;3;13;28;54;54;1;13;1;36;13;28;54;20;10;1993;3
8578;1690362;1993;10;20;3;13;32;45;50;1;13;1;36;13;32;45;20;10;1993;3
8580;1690583;1993;10;20;3;13;36;26;36;1;13;1;36;13;36;26;20;10;1993;3
8585;1690834;1993;10;20;3;13;40;37;47;1;13;1;36;13;40;37;20;10;1993;3
8586;1691209;1993;10;20;3;13;46;52;1020;32;1;1;-1;13;46;52;20;10;1993;3
8587;1691226;1993;10;20;3;13;47;9;41;1;13;1;36;13;47;9;20;10;1993;3
8589;1691694;1993;10;20;3;13;54;57;5684;32;4;1;3;13;54;57;20;10;1993;3
8591;1691987;1993;10;20;3;13;59;50;39;1;13;1;36;13;59;50;20;10;1993;3
8595;1692268;1993;10;20;3;14;4;31;32;1;13;1;36;14;4;31;20;10;1993;3
8598;1692414;1993;10;20;3;14;6;57;70;1;13;1;36;14;6;57;20;10;1993;3
8599;1692504;1993;10;20;3;14;8;27;5;1;5;2;9;14;8;27;20;10;1993;3
8600;1692562;1993;10;20;3;14;9;25;14;1;5;2;56;14;9;25;20;10;1993;3
8601;1692578;1993;10;20;3;14;9;41;5;1;5;2;56;14;9;41;20;10;1993;3
8602;1692670;1993;10;20;3;14;11;13;812;32;1;1;-1;14;11;13;20;10;1993;3
8603;1692678;1993;10;20;3;14;11;21;179;32;1;1;-1;14;11;21;20;10;1993;3
8604;1692758;1993;10;20;3;14;12;41;40;4;5;2;11;14;12;41;20;10;1993;3
8605;1692806;1993;10;20;3;14;13;29;12;16;5;2;241;14;13;29;20;10;1993;3
8606;1692823;1993;10;20;3;14;13;46;37;8;5;2;241;14;13;46;20;10;1993;3
8607;1692866;1993;10;20;3;14;14;29;1012;32;1;1;-1;14;14;29;20;10;1993;3
8608;1692872;1993;10;20;3;14;14;35;16;1;5;2;9;14;14;35;20;10;1993;3
8610;1692991;1993;10;20;3;14;16;34;94;2;12;2;90;14;16;34;20;10;1993;3
8611;1692998;1993;10;20;3;14;16;41;89;2;12;2;49;14;16;41;20;10;1993;3
8612;1693005;1993;10;20;3;14;16;48;84;2;12;2;50;14;16;48;20;10;1993;3
8613;1693014;1993;10;20;3;14;16;57;77;2;12;2;51;14;16;57;20;10;1993;3
8615;1693488;1993;10;20;3;14;24;51;1016;32;1;1;-1;14;24;51;20;10;1993;3
8616;1693509;1993;10;20;3;14;25;12;76;1;13;1;36;14;25;12;20;10;1993;3
8617;1693683;1993;10;20;3;14;28;6;154;1;13;1;36;14;28;6;20;10;1993;3
8625;1695167;1993;10;20;3;14;52;50;1440;4;22;1;141;14;52;50;20;10;1993;3
8626;1695184;1993;10;20;3;14;53;7;21;1;4;1;4;14;53;7;20;10;1993;3
8627;1695276;1993;10;20;3;14;54;39;22;32;7;1;10;14;54;39;20;10;1993;3
8629;1695308;1993;10;20;3;14;55;11;180;32;7;1;10;14;55;11;20;10;1993;3
8630;1695377;1993;10;20;3;14;56;20;112;4;7;1;18;14;56;20;20;10;1993;3
8633;1695494;1993;10;20;3;14;58;17;9;1;7;1;9;14;58;17;20;10;1993;3
8635;1695714;1993;10;20;3;15;1;57;159;32;7;1;10;15;1;57;20;10;1993;3
8636;1695779;1993;10;20;3;15;3;2;95;4;7;1;18;15;3;2;20;10;1993;3
8639;1696582;1993;10;20;3;15;16;25;99;32;7;1;10;15;16;25;20;10;1993;3
8640;1696661;1993;10;20;3;15;17;44;7;4;7;1;18;15;17;44;20;10;1993;3
8641;1696676;1993;10;20;3;15;17;59;114;32;14;2;26;15;17;59;20;10;1993;3
8642;1696713;1993;10;20;3;15;18;36;28;8;22;1;141;15;18;36;20;10;1993;3
8643;1696734;1993;10;20;3;15;18;57;88;32;7;1;10;15;18;57;20;10;1993;3
8644;1696801;1993;10;20;3;15;20;4;33;4;7;1;18;15;20;4;20;10;1993;3
8647;1696910;1993;10;20;3;15;21;53;66;1;13;1;36;15;21;53;20;10;1993;3
8650;1697071;1993;10;20;3;15;24;34;279;32;7;1;10;15;24;34;20;10;1993;3
8653;1697141;1993;10;20;3;15;25;44;209;4;7;1;18;15;25;44;20;10;1993;3
8655;1697190;1993;10;20;3;15;26;33;29;8;22;1;141;15;26;33;20;10;1993;3
8656;1697328;1993;10;20;3;15;28;51;1560;8;22;1;141;15;28;51;20;10;1993;3
8657;1697383;1993;10;20;3;15;29;46;21;1;4;1;4;15;29;46;20;10;1993;3
8658;1697483;1993;10;20;3;15;31;26;44;1;17;1;242;15;31;26;20;10;1993;3
8660;1697592;1993;10;20;3;15;33;15;179;1;17;1;242;15;33;15;20;10;1993;3
8662;1697956;1993;10;20;3;15;39;19;116;1;17;1;242;15;39;19;20;10;1993;3
8663;1698021;1993;10;20;3;15;40;24;1707;32;4;1;3;15;40;24;20;10;1993;3
8664;1698032;1993;10;20;3;15;40;35;76;1;22;1;243;15;40;35;20;10;1993;3
8666;1698188;1993;10;20;3;15;43;11;818;32;1;1;-1;15;43;11;20;10;1993;3
8669;1698575;1993;10;20;3;15;49;38;63;1;22;1;243;15;49;38;20;10;1993;3
8672;1698667;1993;10;20;3;15;51;10;37;2;22;1;243;15;51;10;20;10;1993;3
8673;1698729;1993;10;20;3;15;52;12;49;4;22;1;243;15;52;12;20;10;1993;3
8675;1698801;1993;10;20;3;15;53;24;84;8;22;1;243;15;53;24;20;10;1993;3
8677;1698866;1993;10;20;3;15;54;29;12;1;4;1;4;15;54;29;20;10;1993;3
8678;1698903;1993;10;20;3;15;55;6;93;16;22;1;243;15;55;6;20;10;1993;3
8680;1699007;1993;10;20;3;15;56;50;826;32;1;1;-1;15;56;50;20;10;1993;3
8681;1699023;1993;10;20;3;15;57;6;120;32;22;1;243;15;57;6;20;10;1993;3
8682;1699214;1993;10;20;3;16;0;17;71;1;13;1;36;16;0;17;20;10;1993;3
8684;1699361;1993;10;20;3;16;2;44;39;1;13;1;36;16;2;44;20;10;1993;3
8685;1699387;1993;10;20;3;16;3;10;45;8;24;1;29;16;3;10;20;10;1993;3
8687;1699523;1993;10;20;3;16;5;26;8;1;4;1;4;16;5;26;20;10;1993;3
8688;1699555;1993;10;20;3;16;5;58;130;32;22;1;243;16;5;58;20;10;1993;3
8689;1699731;1993;10;20;3;16;8;54;17;1;4;1;4;16;8;54;20;10;1993;3
8696;1700059;1993;10;20;3;16;14;22;3968;32;4;1;3;16;14;22;20;10;1993;3
8699;1700213;1993;10;20;3;16;16;56;64;1;22;1;243;16;16;56;20;10;1993;3
8701;1700298;1993;10;20;3;16;18;21;95;32;7;1;10;16;18;21;20;10;1993;3
8702;1700320;1993;10;20;3;16;18;43;116;2;22;1;243;16;18;43;20;10;1993;3
8703;1700370;1993;10;20;3;16;19;33;19;1;13;1;36;16;19;33;20;10;1993;3
8704;1700391;1993;10;20;3;16;19;54;23;4;7;1;18;16;19;54;20;10;1993;3
8705;1700425;1993;10;20;3;16;20;28;61;1;13;1;36;16;20;28;20;10;1993;3
8706;1700453;1993;10;20;3;16;20;56;87;4;22;1;243;16;20;56;20;10;1993;3
8708;1700527;1993;10;20;3;16;22;10;364;32;7;1;10;16;22;10;20;10;1993;3
8709;1700589;1993;10;20;3;16;23;12;22;8;22;1;243;16;23;12;20;10;1993;3
8710;1700598;1993;10;20;3;16;23;21;294;4;7;1;18;16;23;21;20;10;1993;3
8712;1700618;1993;10;20;3;16;23;41;112;16;22;1;243;16;23;41;20;10;1993;3
8713;1700657;1993;10;20;3;16;24;20;15;1;4;1;4;16;24;20;20;10;1993;3
8714;1700745;1993;10;20;3;16;25;48;161;32;22;1;243;16;25;48;20;10;1993;3
8715;1700956;1993;10;20;3;16;29;19;44;1;13;1;36;16;29;19;20;10;1993;3
8717;1701104;1993;10;20;3;16;31;47;318;32;7;1;10;16;31;47;20;10;1993;3
8718;1701167;1993;10;20;3;16;32;50;257;4;7;1;18;16;32;50;20;10;1993;3
8719;1701222;1993;10;20;3;16;33;45;102;16;39;2;158;16;33;45;20;10;1993;3
8720;1701311;1993;10;20;3;16;35;14;46;1;13;1;36;16;35;14;20;10;1993;3
8721;1701393;1993;10;20;3;16;36;36;67;8;24;1;29;16;36;36;20;10;1993;3
8724;1701505;1993;10;20;3;16;38;28;74;16;39;2;158;16;38;28;20;10;1993;3
8725;1701516;1993;10;20;3;16;38;39;171;64;12;2;14;16;38;39;20;10;1993;3
8727;1701586;1993;10;20;3;16;39;49;68;16;39;2;158;16;39;49;20;10;1993;3
8729;1701695;1993;10;20;3;16;41;38;161;32;7;1;10;16;41;38;20;10;1993;3
8731;1701756;1993;10;20;3;16;42;39;61;1;22;1;243;16;42;39;20;10;1993;3
8732;1701815;1993;10;20;3;16;43;38;49;1;13;1;36;16;43;38;20;10;1993;3
8733;1701835;1993;10;20;3;16;43;58;57;2;22;1;243;16;43;58;20;10;1993;3
8734;1701918;1993;10;20;3;16;45;21;73;4;22;1;243;16;45;21;20;10;1993;3
8735;1701961;1993;10;20;3;16;46;4;1131;8;22;1;141;16;46;4;20;10;1993;3
8736;1702059;1993;10;20;3;16;47;42;20;1;13;1;36;16;47;42;20;10;1993;3
8737;1702064;1993;10;20;3;16;47;47;18;8;22;1;243;16;47;47;20;10;1993;3
8738;1702094;1993;10;20;3;16;48;17;127;32;22;1;243;16;48;17;20;10;1993;3
8739;1702225;1993;10;20;3;16;50;28;21;1;13;1;36;16;50;28;20;10;1993;3
