job_number,start_time,wait_time,runtime,nodes_alloc,cpu_used,mem_used,proc_req,time_req,mem_req,status,user,user_group,executable_num,queue_num,partition,prev_job,think_time,hours,minutes,seconds,month,month,year,day_of_week,,starting_minutes,,nós alloc por 10 min,runtime 10 min,intervalos 10 min,,,,10 min utilizado,,10 min com 128 nos
318,53472,-1,71,32,-1,-1,-1,-1,-1,-1,12,2,11,-1,-1,-1,-1,14,51,15,1,10,1993,5,,891.2,90,96,74,160,0,0,,,,
319,53590,-1,3,64,-1,-1,-1,-1,-1,-1,14,2,11,-1,-1,-1,-1,14,53,13,1,10,1993,5,,893.1666667,90,96,74,161,0,0,,,,
320,54127,-1,11,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,15,2,10,1,10,1993,5,,902.1166667,91,34,2712,162,0,0,,,,
321,54151,-1,2689,32,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,15,2,34,1,10,1993,5,,902.5166667,91,34,2712,163,0,0,,,,
327,54595,-1,12,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,15,9,58,1,10,1993,5,,909.9166667,91,34,2712,164,0,0,,,,
328,54673,-1,161,64,-1,-1,-1,-1,-1,-1,12,2,14,-1,-1,-1,-1,15,11,16,1,10,1993,5,,911.2166667,92,160,634,165,0,0,,,,
331,54885,-1,220,32,-1,-1,-1,-1,-1,-1,12,2,14,-1,-1,-1,-1,15,14,48,1,10,1993,5,,914.75,92,160,634,166,0,0,,,,
332,54889,-1,253,64,-1,-1,-1,-1,-1,-1,16,2,21,-1,-1,-1,-1,15,14,52,1,10,1993,5,,914.8166667,92,160,634,167,0,0,,,,
333,55252,-1,1268,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,15,20,55,1,10,1993,5,,920.8666667,93,37,2484,168,0,0,,,,
334,55313,-1,1207,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,15,21,56,1,10,1993,5,,921.8833333,93,37,2484,169,0,0,,,,
336,55612,-1,9,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,15,26,55,1,10,1993,5,,926.8666667,93,37,2484,170,0,0,,,,
338,56204,-1,9,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,15,36,47,1,10,1993,5,,936.7333333,94,1,9,171,1,1,,,,
339,56706,-1,287,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,15,45,9,1,10,1993,5,,945.1,95,36,511,172,0,0,,,,
340,56769,-1,224,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,15,46,12,1,10,1993,5,,946.15,95,36,511,173,0,0,,,,
341,57078,-1,294,32,-1,-1,-1,-1,-1,-1,7,1,10,-1,-1,-1,-1,15,51,21,1,10,1993,5,,951.3,96,68,641,174,0,0,,,,
342,57140,-1,232,4,-1,-1,-1,-1,-1,-1,7,1,18,-1,-1,-1,-1,15,52,23,1,10,1993,5,,952.3333333,96,68,641,175,0,0,,,,
343,57412,-1,115,32,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,15,56,55,1,10,1993,5,,956.8666667,96,68,641,176,0,0,,,,
344,57863,-1,183,32,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,16,4,26,1,10,1993,5,,964.3833333,97,64,2866,177,0,0,,,,
345,58126,-1,2683,32,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,16,8,49,1,10,1993,5,,968.7666667,97,64,2866,178,0,0,,,,
346,58762,-1,101,4,-1,-1,-1,-1,-1,-1,7,1,7,-1,-1,-1,-1,16,19,25,1,10,1993,5,,979.3666667,98,4,101,179,0,0,,,,
347,59334,-1,12,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,16,28,57,1,10,1993,5,,988.9,99,1,12,180,0,0,,,,
348,59618,-1,12,1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,16,33,41,1,10,1993,5,,993.6333333,100,1,12,181,0,0,,,,
349,60189,-1,10,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,16,43,12,1,10,1993,5,,1003.15,101,2,17,182,0,0,,,,
350,60520,-1,7,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,16,48,43,1,10,1993,5,,1008.666667,101,2,17,183,0,0,,,,
351,61042,-1,247,64,-1,-1,-1,-1,-1,-1,16,2,21,-1,-1,-1,-1,16,57,25,1,10,1993,5,,1017.366667,102,96,533,184,0,0,,,,
352,61049,-1,286,32,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,16,57,32,1,10,1993,5,,1017.483333,102,96,533,185,0,0,,,,
353,61418,-1,243,64,-1,-1,-1,-1,-1,-1,16,2,21,-1,-1,-1,-1,17,3,41,1,10,1993,5,,1023.633333,103,160,1359,186,0,0,,,,
354,61496,-1,895,32,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,17,4,59,1,10,1993,5,,1024.933333,103,160,1359,187,0,0,,,,
355,61686,-1,221,64,-1,-1,-1,-1,-1,-1,16,2,21,-1,-1,-1,-1,17,8,9,1,10,1993,5,,1028.1,103,160,1359,188,0,0,,,,
356,62660,-1,2674,32,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,17,24,23,1,10,1993,5,,1044.333333,105,32,2674,189,0,0,,,,
357,65100,-1,11,1,-1,-1,-1,-1,-1,-1,9,2,9,-1,-1,-1,-1,18,5,3,1,10,1993,5,,1085,109,1,11,190,0,0,,,,
373,72005,-1,9078,32,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,20,0,8,1,10,1993,5,,1200.083333,121,32,9078,191,0,0,,,,
379,81088,-1,10925,128,-1,-1,-1,-1,-1,-1,17,1,-1,-1,-1,-1,-1,22,31,31,1,10,1993,5,,1351.466667,136,128,10925,192,0,0,,,,
380,92020,-1,6959,16,-1,-1,-1,-1,-1,-1,8,1,-1,-1,-1,-1,-1,1,33,43,2,10,1993,6,,1533.666667,154,16,6959,193,0,0,,,,
417,102247,-1,4,1,-1,-1,-1,-1,-1,-1,14,2,1,-1,-1,-1,-1,4,24,10,2,10,1993,6,,1704.116667,171,1,4,194,0,0,,,,
501,119099,-1,9,1,-1,-1,-1,-1,-1,-1,9,2,9,-1,-1,-1,-1,9,5,2,2,10,1993,6,,1984.983333,199,1,9,195,0,0,,,,
507,119642,-1,8,1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,9,14,5,2,10,1993,6,,1994.033333,200,1,8,196,0,0,,,,
524,124269,-1,8,1,-1,-1,-1,-1,-1,-1,2,1,9,-1,-1,-1,-1,10,31,12,2,10,1993,6,,2071.15,208,1,8,197,0,0,,,,
532,125455,-1,19761,16,-1,-1,-1,-1,-1,-1,8,1,8,-1,-1,-1,-1,10,50,58,2,10,1993,6,,2090.916667,210,16,19761,198,0,0,,,,
618,145195,-1,15,1,-1,-1,-1,-1,-1,-1,12,2,17,-1,-1,-1,-1,16,19,58,2,10,1993,6,,2419.916667,242,1,15,199,1,1,,,,
619,145220,-1,16,128,-1,-1,-1,-1,-1,-1,12,2,-1,-1,-1,-1,-1,16,20,23,2,10,1993,6,,2420.333333,243,256,123,200,1,1,,,,
621,145531,-1,107,128,-1,-1,-1,-1,-1,-1,12,2,14,-1,-1,-1,-1,16,25,34,2,10,1993,6,,2425.516667,243,256,123,201,0,0,,,,
630,154804,-1,96,128,-1,-1,-1,-1,-1,-1,12,2,14,-1,-1,-1,-1,19,0,7,2,10,1993,6,,2580.066667,259,128,96,202,0,0,,,,
633,155847,-1,393,128,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,19,17,30,2,10,1993,6,,2597.45,260,128,393,203,0,0,,,,
634,156282,-1,127,32,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,19,24,45,2,10,1993,6,,2604.7,261,32,127,204,0,0,,,,
641,157108,-1,176,64,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,19,38,31,2,10,1993,6,,2618.466667,262,64,176,205,0,0,,,,
642,157454,-1,164,128,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,19,44,17,2,10,1993,6,,2624.233333,263,160,276,206,0,0,,,,
643,157733,-1,112,32,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,19,48,56,2,10,1993,6,,2628.883333,263,160,276,207,0,0,,,,
644,157899,-1,130,64,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,19,51,42,2,10,1993,6,,2631.65,264,96,233,208,1,1,,,,
650,158270,-1,103,32,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,19,57,53,2,10,1993,6,,2637.833333,264,96,233,209,0,0,,,,
651,158407,-1,801,16,-1,-1,-1,-1,-1,-1,8,1,-1,-1,-1,-1,-1,20,0,10,2,10,1993,6,,2640.116667,265,144,1055,210,1,16,,,,
652,158539,-1,136,64,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,20,2,22,2,10,1993,6,,2642.316667,265,144,1055,211,0,0,,,,
654,158976,-1,118,64,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,20,9,39,2,10,1993,6,,2649.6,265,144,1055,212,0,0,,,,
656,159123,-1,90,64,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,20,12,6,2,10,1993,6,,2652.05,266,192,9717,213,0,0,,,,
657,159217,-1,9627,128,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,20,13,40,2,10,1993,6,,2653.616667,266,192,9717,214,0,0,,,,
658,168848,-1,0,128,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,22,54,11,2,10,1993,6,,2814.133333,282,128,0,215,0,0,,,,
659,179781,-1,0,64,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,56,24,3,10,1993,0,,2996.35,300,64,0,216,0,0,,,,
669,183531,-1,0,128,-1,-1,-1,-1,-1,-1,18,1,-1,-1,-1,-1,-1,2,58,54,3,10,1993,0,,3058.85,306,128,0,217,0,0,,,,
670,184502,-1,0,128,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,3,15,5,3,10,1993,0,,3075.033333,308,128,0,218,0,0,,,,
671,185400,-1,0,128,-1,-1,-1,-1,-1,-1,18,1,-1,-1,-1,-1,-1,3,30,3,3,10,1993,0,,3090,309,128,0,219,0,0,,,,
672,187722,-1,70,128,-1,-1,-1,-1,-1,-1,18,1,-1,-1,-1,-1,-1,4,8,45,3,10,1993,0,,3128.7,313,256,711,220,0,0,,,,
673,187796,-1,641,128,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,4,9,59,3,10,1993,0,,3129.933333,313,256,711,221,0,0,,,,
739,204541,-1,78,32,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,8,49,4,3,10,1993,0,,3409.016667,341,32,78,222,0,0,,,,
740,204621,-1,84,32,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,8,50,24,3,10,1993,0,,3410.35,342,224,635,223,0,0,,,,
741,204707,-1,91,32,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,8,51,50,3,10,1993,0,,3411.783333,342,224,635,224,0,0,,,,
744,204799,-1,84,32,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,8,53,22,3,10,1993,0,,3413.316667,342,224,635,225,0,0,,,,
746,204885,-1,89,32,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,8,54,48,3,10,1993,0,,3414.75,342,224,635,226,0,0,,,,
748,204976,-1,82,32,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,8,56,19,3,10,1993,0,,3416.266667,342,224,635,227,0,0,,,,
750,205059,-1,103,32,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,8,57,42,3,10,1993,0,,3417.65,342,224,635,228,0,0,,,,
751,205165,-1,102,32,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,8,59,28,3,10,1993,0,,3419.416667,342,224,635,229,0,0,,,,
752,205269,-1,102,32,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,9,1,12,3,10,1993,0,,3421.15,343,65,216,230,0,0,,,,
753,205373,-1,103,32,-1,-1,-1,-1,-1,-1,1,1,22,-1,-1,-1,-1,9,2,56,3,10,1993,0,,3422.883333,343,65,216,231,0,0,,,,
755,205499,-1,11,1,-1,-1,-1,-1,-1,-1,9,2,9,-1,-1,-1,-1,9,5,2,3,10,1993,0,,3424.983333,343,65,216,232,0,0,,,,
770,209027,-1,196,16,-1,-1,-1,-1,-1,-1,8,1,8,-1,-1,-1,-1,10,3,50,3,10,1993,0,,3483.783333,349,32,2625,233,0,0,,,,
772,209381,-1,2429,16,-1,-1,-1,-1,-1,-1,8,1,8,-1,-1,-1,-1,10,9,44,3,10,1993,0,,3489.683333,349,32,2625,234,0,0,,,,
878,233469,-1,134,1,-1,-1,-1,-1,-1,-1,19,1,23,-1,-1,-1,-1,16,51,12,3,10,1993,0,,3891.15,390,1,134,235,0,0,,,,
886,234787,-1,135,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,17,13,10,3,10,1993,0,,3913.116667,392,64,152,236,0,0,,,,
887,234924,-1,17,32,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,17,15,27,3,10,1993,0,,3915.4,392,64,152,237,0,0,,,,
889,235535,-1,247,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,17,25,38,3,10,1993,0,,3925.583333,393,32,247,238,0,0,,,,
891,235949,-1,185,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,17,32,32,3,10,1993,0,,3932.483333,394,32,185,239,0,0,,,,
898,237093,-1,153,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,17,51,36,3,10,1993,0,,3951.55,396,65,186,240,0,0,,,,
900,237247,-1,14,32,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,17,54,10,3,10,1993,0,,3954.116667,396,65,186,241,0,0,,,,
901,237286,-1,19,1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,17,54,49,3,10,1993,0,,3954.766667,396,65,186,242,1,1,,,,
907,237802,-1,143,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,18,3,25,3,10,1993,0,,3963.366667,397,66,186,243,2,256,,,,
908,237900,-1,14,1,-1,-1,-1,-1,-1,-1,9,2,9,-1,-1,-1,-1,18,5,3,3,10,1993,0,,3965,397,66,186,244,0,0,,,,
909,237947,-1,20,32,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,18,5,50,3,10,1993,0,,3965.783333,397,66,186,245,0,0,,,,
910,237950,-1,9,1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,18,5,53,3,10,1993,0,,3965.833333,397,66,186,246,0,0,,,,
919,239820,-1,141,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,18,37,3,3,10,1993,0,,3997,400,64,158,247,0,0,,,,
920,239963,-1,17,32,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,18,39,26,3,10,1993,0,,3999.383333,400,64,158,248,0,0,,,,
921,240036,-1,152,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,18,40,39,3,10,1993,0,,4000.6,401,96,423,249,0,0,,,,
922,240190,-1,19,32,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,18,43,13,3,10,1993,0,,4003.166667,401,96,423,250,0,0,,,,
924,240319,-1,252,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,18,45,22,3,10,1993,0,,4005.316667,401,96,423,251,0,0,,,,
931,241575,-1,208,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,19,6,18,3,10,1993,0,,4026.25,403,32,208,252,0,0,,,,
933,241854,-1,235,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,19,10,57,3,10,1993,0,,4030.9,404,64,407,253,0,0,,,,
938,242281,-1,172,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,19,18,4,3,10,1993,0,,4038.016667,404,64,407,254,0,0,,,,
942,243491,-1,297,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,19,38,14,3,10,1993,0,,4058.183333,406,32,297,255,0,0,,,,
950,244806,-1,9089,32,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,20,0,9,3,10,1993,0,,4080.1,409,32,9089,256,0,0,,,,
998,253899,-1,3037,128,-1,-1,-1,-1,-1,-1,18,1,-1,-1,-1,-1,-1,22,31,42,3,10,1993,0,,4231.65,424,128,3037,257,0,0,,,,
999,256940,-1,9764,128,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,23,22,23,3,10,1993,0,,4282.333333,429,128,9764,258,0,0,,,,
1000,266709,-1,9141,32,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,2,5,12,4,10,1993,1,,4445.15,445,48,10606,259,1,128,,,,
1001,266712,-1,1465,16,-1,-1,-1,-1,-1,-1,8,1,-1,-1,-1,-1,-1,2,5,15,4,10,1993,1,,4445.2,445,48,10606,260,1,128,,,,
1025,271998,-1,8,2,-1,-1,-1,-1,-1,-1,20,1,24,-1,-1,-1,-1,3,33,21,4,10,1993,1,,4533.3,454,10,330,261,1,32,,,,
1026,272013,-1,5,2,-1,-1,-1,-1,-1,-1,20,1,24,-1,-1,-1,-1,3,33,36,4,10,1993,1,,4533.55,454,10,330,262,1,64,,,,
1027,272022,-1,5,2,-1,-1,-1,-1,-1,-1,20,1,24,-1,-1,-1,-1,3,33,45,4,10,1993,1,,4533.7,454,10,330,263,2,160,,,,
1028,272030,-1,8,2,-1,-1,-1,-1,-1,-1,20,1,24,-1,-1,-1,-1,3,33,53,4,10,1993,1,,4533.833333,454,10,330,264,2,96,,,,
1033,272285,-1,304,2,-1,-1,-1,-1,-1,-1,20,1,24,-1,-1,-1,-1,3,38,8,4,10,1993,1,,4538.083333,454,10,330,265,3,144,,,,
1042,274132,-1,8,2,-1,-1,-1,-1,-1,-1,20,1,24,-1,-1,-1,-1,4,8,55,4,10,1993,1,,4568.866667,457,2,8,266,2,192,,,,
1044,274279,-1,9,2,-1,-1,-1,-1,-1,-1,20,1,24,-1,-1,-1,-1,4,11,22,4,10,1993,1,,4571.316667,458,8,33,267,0,0,,,,
1045,274462,-1,7,2,-1,-1,-1,-1,-1,-1,20,1,24,-1,-1,-1,-1,4,14,25,4,10,1993,1,,4574.366667,458,8,33,268,0,0,,,,
1046,274564,-1,6,2,-1,-1,-1,-1,-1,-1,20,1,24,-1,-1,-1,-1,4,16,7,4,10,1993,1,,4576.066667,458,8,33,269,0,0,,,,
1047,274676,-1,11,2,-1,-1,-1,-1,-1,-1,20,1,24,-1,-1,-1,-1,4,17,59,4,10,1993,1,,4577.933333,458,8,33,270,0,0,,,,
1050,275093,-1,15,2,-1,-1,-1,-1,-1,-1,20,1,24,-1,-1,-1,-1,4,24,56,4,10,1993,1,,4584.883333,459,4,24,271,0,0,,,,
1053,275186,-1,9,2,-1,-1,-1,-1,-1,-1,20,1,24,-1,-1,-1,-1,4,26,29,4,10,1993,1,,4586.433333,459,4,24,272,0,0,,,,
1057,275933,-1,11,2,-1,-1,-1,-1,-1,-1,20,1,24,-1,-1,-1,-1,4,38,56,4,10,1993,1,,4598.883333,460,2,11,273,0,0,,,,
1059,276247,-1,15,2,-1,-1,-1,-1,-1,-1,20,1,24,-1,-1,-1,-1,4,44,10,4,10,1993,1,,4604.116667,461,2,15,274,0,0,,,,
1064,276685,-1,10,2,-1,-1,-1,-1,-1,-1,20,1,24,-1,-1,-1,-1,4,51,28,4,10,1993,1,,4611.416667,462,4,17,275,0,0,,,,
1066,276930,-1,7,2,-1,-1,-1,-1,-1,-1,20,1,24,-1,-1,-1,-1,4,55,33,4,10,1993,1,,4615.5,462,4,17,276,0,0,,,,
1081,279644,-1,7,1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,5,40,47,4,10,1993,1,,4660.733333,467,1,7,277,0,0,,,,
1087,280995,-1,270,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,6,3,18,4,10,1993,1,,4683.25,469,64,287,278,0,0,,,,
1090,281267,-1,17,32,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,6,7,50,4,10,1993,1,,4687.783333,469,64,287,279,0,0,,,,
1091,281405,-1,1248,32,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,6,10,8,4,10,1993,1,,4690.083333,470,32,1248,280,0,0,,,,
1099,282654,-1,21,32,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,6,30,57,4,10,1993,1,,4710.9,472,99,4772,281,0,0,,,,
1100,282758,-1,4654,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,6,32,41,4,10,1993,1,,4712.633333,472,99,4772,282,1,128,,,,
1102,283065,-1,21,1,-1,-1,-1,-1,-1,-1,5,2,5,-1,-1,-1,-1,6,37,48,4,10,1993,1,,4717.75,472,99,4772,283,0,0,,,,
1103,283113,-1,20,1,-1,-1,-1,-1,-1,-1,5,2,5,-1,-1,-1,-1,6,38,36,4,10,1993,1,,4718.55,472,99,4772,284,0,0,,,,
1104,283191,-1,56,1,-1,-1,-1,-1,-1,-1,5,2,5,-1,-1,-1,-1,6,39,54,4,10,1993,1,,4719.85,472,99,4772,285,0,0,,,,
1105,283435,-1,46,2,-1,-1,-1,-1,-1,-1,5,2,5,-1,-1,-1,-1,6,43,58,4,10,1993,1,,4723.916667,473,5,299,286,0,0,,,,
1107,283540,-1,3,1,-1,-1,-1,-1,-1,-1,5,2,12,-1,-1,-1,-1,6,45,43,4,10,1993,1,,4725.666667,473,5,299,287,0,0,,,,
1108,283678,-1,23,1,-1,-1,-1,-1,-1,-1,5,2,5,-1,-1,-1,-1,6,48,1,4,10,1993,1,,4727.966667,473,5,299,288,0,0,,,,
1109,283721,-1,227,1,-1,-1,-1,-1,-1,-1,5,2,5,-1,-1,-1,-1,6,48,44,4,10,1993,1,,4728.683333,473,5,299,289,0,0,,,,
1116,284742,-1,38,1,-1,-1,-1,-1,-1,-1,5,2,5,-1,-1,-1,-1,7,5,45,4,10,1993,1,,4745.7,475,2,59,290,0,0,,,,
1117,284828,-1,21,1,-1,-1,-1,-1,-1,-1,5,2,5,-1,-1,-1,-1,7,7,11,4,10,1993,1,,4747.133333,475,2,59,291,0,0,,,,
1121,285276,-1,192,1,-1,-1,-1,-1,-1,-1,5,2,5,-1,-1,-1,-1,7,14,39,4,10,1993,1,,4754.6,476,1,192,292,0,0,,,,
1127,286695,-1,280,1,-1,-1,-1,-1,-1,-1,5,2,11,-1,-1,-1,-1,7,38,18,4,10,1993,1,,4778.25,478,1,280,293,0,0,,,,
1133,287317,-1,11,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,7,48,40,4,10,1993,1,,4788.616667,479,1,11,294,0,0,,,,
1134,287469,-1,814,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,7,51,12,4,10,1993,1,,4791.15,480,65,838,295,0,0,,,,
1135,287715,-1,24,1,-1,-1,-1,-1,-1,-1,5,2,5,-1,-1,-1,-1,7,55,18,4,10,1993,1,,4795.25,480,65,838,296,0,0,,,,
1136,288141,-1,908,16,-1,-1,-1,-1,-1,-1,21,1,-1,-1,-1,-1,-1,8,2,24,4,10,1993,1,,4802.35,481,82,9649,297,0,0,,,,
1137,288399,-1,45,1,-1,-1,-1,-1,-1,-1,5,2,5,-1,-1,-1,-1,8,6,42,4,10,1993,1,,4806.65,481,82,9649,298,0,0,,,,
1138,288452,-1,8666,64,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,8,7,35,4,10,1993,1,,4807.533333,481,82,9649,299,0,0,,,,
1139,288479,-1,30,1,-1,-1,-1,-1,-1,-1,5,2,5,-1,-1,-1,-1,8,8,2,4,10,1993,1,,4807.983333,481,82,9649,300,1,64,,,,
1140,290368,-1,4,1,-1,-1,-1,-1,-1,-1,2,1,9,-1,-1,-1,-1,8,39,31,4,10,1993,1,,4839.466667,484,1,4,301,0,0,,,,
1141,290405,-1,2,1,-1,-1,-1,-1,-1,-1,2,1,9,-1,-1,-1,-1,8,40,8,4,10,1993,1,,4840.083333,485,1,2,302,0,0,,,,
1144,291911,-1,13,1,-1,-1,-1,-1,-1,-1,9,2,9,-1,-1,-1,-1,9,5,14,4,10,1993,1,,4865.183333,487,1,13,303,0,0,,,,
1147,292776,-1,0,16,-1,-1,-1,-1,-1,-1,8,1,8,-1,-1,-1,-1,9,19,39,4,10,1993,1,,4879.6,488,16,0,304,0,0,,,,
1150,292914,-1,450,32,-1,-1,-1,-1,-1,-1,16,2,21,-1,-1,-1,-1,9,21,57,4,10,1993,1,,4881.9,489,32,450,305,0,0,,,,
1156,293478,-1,251,32,-1,-1,-1,-1,-1,-1,16,2,21,-1,-1,-1,-1,9,31,21,4,10,1993,1,,4891.3,490,32,251,306,1,128,,,,
1159,294245,-1,177,32,-1,-1,-1,-1,-1,-1,16,2,21,-1,-1,-1,-1,9,44,8,4,10,1993,1,,4904.083333,491,32,177,307,0,0,,,,
1167,294976,-1,200,32,-1,-1,-1,-1,-1,-1,16,2,21,-1,-1,-1,-1,9,56,19,4,10,1993,1,,4916.266667,492,32,200,308,1,128,,,,
1169,295588,-1,20,1,-1,-1,-1,-1,-1,-1,22,1,25,-1,-1,-1,-1,10,6,31,4,10,1993,1,,4926.466667,493,1,20,309,1,128,,,,
1176,296581,-1,29,1,-1,-1,-1,-1,-1,-1,15,1,12,-1,-1,-1,-1,10,23,4,4,10,1993,1,,4943.016667,495,2,1131,310,0,0,,,,
1177,296629,-1,1102,1,-1,-1,-1,-1,-1,-1,5,2,11,-1,-1,-1,-1,10,23,52,4,10,1993,1,,4943.816667,495,2,1131,311,0,0,,,,
1179,297123,-1,281,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,10,32,6,4,10,1993,1,,4952.05,496,5,475,312,0,0,,,,
1181,297211,-1,43,1,-1,-1,-1,-1,-1,-1,15,1,9,-1,-1,-1,-1,10,33,34,4,10,1993,1,,4953.516667,496,5,475,313,2,256,,,,
1183,297331,-1,24,1,-1,-1,-1,-1,-1,-1,15,1,9,-1,-1,-1,-1,10,35,34,4,10,1993,1,,4955.516667,496,5,475,314,0,0,,,,
1185,297408,-1,103,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,10,36,51,4,10,1993,1,,4956.8,496,5,475,315,0,0,,,,
1190,297588,-1,24,1,-1,-1,-1,-1,-1,-1,15,1,12,-1,-1,-1,-1,10,39,51,4,10,1993,1,,4959.8,496,5,475,316,0,0,,,,
1191,297648,-1,24,32,-1,-1,-1,-1,-1,-1,16,2,21,-1,-1,-1,-1,10,40,51,4,10,1993,1,,4960.8,497,37,49,317,0,0,,,,
1192,297729,-1,0,1,-1,-1,-1,-1,-1,-1,4,1,4,-1,-1,-1,-1,10,42,12,4,10,1993,1,,4962.15,497,37,49,318,0,0,,,,
1193,297859,-1,25,4,-1,-1,-1,-1,-1,-1,22,1,25,-1,-1,-1,-1,10,44,22,4,10,1993,1,,4964.316667,497,37,49,319,0,0,,,,
