job_number;start_time;wait_time;runtime;nodes_alloc;cpu_used;mem_used;proc_req;time_req;mem_req;status;user;user_group;executable_num;queue_num;partition;prev_job;think_time;hours;minutes;seconds;month;month;year;day_of_week
671;185400;-1;0;128;-1;-1;-1;-1;-1;-1;18;1;-1;-1;-1;-1;-1;03;30;03;03;10;1993;0
672;187722;-1;70;128;-1;-1;-1;-1;-1;-1;18;1;-1;-1;-1;-1;-1;04;08;45;03;10;1993;0
673;187796;-1;641;128;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;04;09;59;03;10;1993;0
739;204541;-1;78;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;08;49;04;03;10;1993;0
740;204621;-1;84;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;08;50;24;03;10;1993;0
741;204707;-1;91;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;08;51;50;03;10;1993;0
744;204799;-1;84;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;08;53;22;03;10;1993;0
746;204885;-1;89;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;08;54;48;03;10;1993;0
748;204976;-1;82;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;08;56;19;03;10;1993;0
750;205059;-1;103;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;08;57;42;03;10;1993;0
751;205165;-1;102;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;08;59;28;03;10;1993;0
752;205269;-1;102;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;09;01;12;03;10;1993;0
753;205373;-1;103;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;09;02;56;03;10;1993;0
755;205499;-1;11;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;09;05;02;03;10;1993;0
770;209027;-1;196;16;-1;-1;-1;-1;-1;-1;8;1;8;-1;-1;-1;-1;10;03;50;03;10;1993;0
772;209381;-1;2429;16;-1;-1;-1;-1;-1;-1;8;1;8;-1;-1;-1;-1;10;09;44;03;10;1993;0
878;233469;-1;134;1;-1;-1;-1;-1;-1;-1;19;1;23;-1;-1;-1;-1;16;51;12;03;10;1993;0
886;234787;-1;135;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;17;13;10;03;10;1993;0
887;234924;-1;17;32;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;17;15;27;03;10;1993;0
889;235535;-1;247;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;17;25;38;03;10;1993;0
891;235949;-1;185;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;17;32;32;03;10;1993;0
898;237093;-1;153;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;17;51;36;03;10;1993;0
900;237247;-1;14;32;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;17;54;10;03;10;1993;0
901;237286;-1;19;1;-1;-1;-1;-1;-1;-1;4;1;2;-1;-1;-1;-1;17;54;49;03;10;1993;0
907;237802;-1;143;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;18;03;25;03;10;1993;0
908;237900;-1;14;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;18;05;03;03;10;1993;0
909;237947;-1;20;32;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;18;05;50;03;10;1993;0
910;237950;-1;9;1;-1;-1;-1;-1;-1;-1;4;1;2;-1;-1;-1;-1;18;05;53;03;10;1993;0
919;239820;-1;141;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;18;37;03;03;10;1993;0
920;239963;-1;17;32;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;18;39;26;03;10;1993;0
921;240036;-1;152;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;18;40;39;03;10;1993;0
922;240190;-1;19;32;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;18;43;13;03;10;1993;0
924;240319;-1;252;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;18;45;22;03;10;1993;0
931;241575;-1;208;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;19;06;18;03;10;1993;0
933;241854;-1;235;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;19;10;57;03;10;1993;0
938;242281;-1;172;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;19;18;04;03;10;1993;0
942;243491;-1;297;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;19;38;14;03;10;1993;0
950;244806;-1;9089;32;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;20;00;09;03;10;1993;0
998;253899;-1;3037;128;-1;-1;-1;-1;-1;-1;18;1;-1;-1;-1;-1;-1;22;31;42;03;10;1993;0
999;256940;-1;9764;128;-1;-1;-1;-1;-1;-1;2;1;-1;-1;-1;-1;-1;23;22;23;03;10;1993;0
1000;266709;-1;9141;32;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;02;05;12;04;10;1993;1
1001;266712;-1;1465;16;-1;-1;-1;-1;-1;-1;8;1;-1;-1;-1;-1;-1;02;05;15;04;10;1993;1
1025;271998;-1;8;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;03;33;21;04;10;1993;1
1026;272013;-1;5;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;03;33;36;04;10;1993;1
1027;272022;-1;5;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;03;33;45;04;10;1993;1
1028;272030;-1;8;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;03;33;53;04;10;1993;1
1033;272285;-1;304;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;03;38;08;04;10;1993;1
1042;274132;-1;8;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;04;08;55;04;10;1993;1
1044;274279;-1;9;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;04;11;22;04;10;1993;1
1045;274462;-1;7;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;04;14;25;04;10;1993;1
1046;274564;-1;6;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;04;16;07;04;10;1993;1
1047;274676;-1;11;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;04;17;59;04;10;1993;1
1050;275093;-1;15;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;04;24;56;04;10;1993;1
1053;275186;-1;9;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;04;26;29;04;10;1993;1
1057;275933;-1;11;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;04;38;56;04;10;1993;1
1059;276247;-1;15;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;04;44;10;04;10;1993;1
1064;276685;-1;10;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;04;51;28;04;10;1993;1
1066;276930;-1;7;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;04;55;33;04;10;1993;1
1081;279644;-1;7;1;-1;-1;-1;-1;-1;-1;4;1;2;-1;-1;-1;-1;05;40;47;04;10;1993;1
1087;280995;-1;270;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;06;03;18;04;10;1993;1
1090;281267;-1;17;32;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;06;07;50;04;10;1993;1
1091;281405;-1;1248;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;06;10;08;04;10;1993;1
1099;282654;-1;21;32;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;06;30;57;04;10;1993;1
1100;282758;-1;4654;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;06;32;41;04;10;1993;1
1102;283065;-1;21;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;06;37;48;04;10;1993;1
1103;283113;-1;20;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;06;38;36;04;10;1993;1
1104;283191;-1;56;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;06;39;54;04;10;1993;1
1105;283435;-1;46;2;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;06;43;58;04;10;1993;1
1107;283540;-1;3;1;-1;-1;-1;-1;-1;-1;5;2;12;-1;-1;-1;-1;06;45;43;04;10;1993;1
1108;283678;-1;23;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;06;48;01;04;10;1993;1
1109;283721;-1;227;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;06;48;44;04;10;1993;1
1116;284742;-1;38;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;07;05;45;04;10;1993;1
1117;284828;-1;21;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;07;07;11;04;10;1993;1
1121;285276;-1;192;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;07;14;39;04;10;1993;1
1127;286695;-1;280;1;-1;-1;-1;-1;-1;-1;5;2;11;-1;-1;-1;-1;07;38;18;04;10;1993;1
1133;287317;-1;11;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;07;48;40;04;10;1993;1
1134;287469;-1;814;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;07;51;12;04;10;1993;1
1135;287715;-1;24;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;07;55;18;04;10;1993;1
1136;288141;-1;908;16;-1;-1;-1;-1;-1;-1;21;1;-1;-1;-1;-1;-1;08;02;24;04;10;1993;1
1137;288399;-1;45;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;08;06;42;04;10;1993;1
1138;288452;-1;8666;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;08;07;35;04;10;1993;1
1139;288479;-1;30;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;08;08;02;04;10;1993;1
1140;290368;-1;4;1;-1;-1;-1;-1;-1;-1;2;1;9;-1;-1;-1;-1;08;39;31;04;10;1993;1
1141;290405;-1;2;1;-1;-1;-1;-1;-1;-1;2;1;9;-1;-1;-1;-1;08;40;08;04;10;1993;1
1144;291911;-1;13;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;09;05;14;04;10;1993;1
1147;292776;-1;0;16;-1;-1;-1;-1;-1;-1;8;1;8;-1;-1;-1;-1;09;19;39;04;10;1993;1
1150;292914;-1;450;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;09;21;57;04;10;1993;1
1156;293478;-1;251;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;09;31;21;04;10;1993;1
1159;294245;-1;177;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;09;44;08;04;10;1993;1
1167;294976;-1;200;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;09;56;19;04;10;1993;1
1169;295588;-1;20;1;-1;-1;-1;-1;-1;-1;22;1;25;-1;-1;-1;-1;10;06;31;04;10;1993;1
1176;296581;-1;29;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;10;23;04;04;10;1993;1
1177;296629;-1;1102;1;-1;-1;-1;-1;-1;-1;5;2;11;-1;-1;-1;-1;10;23;52;04;10;1993;1
1179;297123;-1;281;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;10;32;06;04;10;1993;1
1181;297211;-1;43;1;-1;-1;-1;-1;-1;-1;15;1;9;-1;-1;-1;-1;10;33;34;04;10;1993;1
1183;297331;-1;24;1;-1;-1;-1;-1;-1;-1;15;1;9;-1;-1;-1;-1;10;35;34;04;10;1993;1
1185;297408;-1;103;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;10;36;51;04;10;1993;1
1190;297588;-1;24;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;10;39;51;04;10;1993;1
1191;297648;-1;24;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;10;40;51;04;10;1993;1
1192;297729;-1;0;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;10;42;12;04;10;1993;1
1193;297859;-1;25;4;-1;-1;-1;-1;-1;-1;22;1;25;-1;-1;-1;-1;10;44;22;04;10;1993;1
1199;299481;-1;179;128;-1;-1;-1;-1;-1;-1;14;2;26;-1;-1;-1;-1;11;11;24;04;10;1993;1
1201;299684;-1;24;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;11;14;47;04;10;1993;1
1202;299687;-1;4;1;-1;-1;-1;-1;-1;-1;14;2;1;-1;-1;-1;-1;11;14;50;04;10;1993;1
1203;299745;-1;4354;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;11;15;48;04;10;1993;1
1204;299753;-1;11;4;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;11;15;56;04;10;1993;1
1205;299780;-1;14;8;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;11;16;23;04;10;1993;1
1206;299858;-1;18;16;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;11;17;41;04;10;1993;1
1207;299958;-1;5;1;-1;-1;-1;-1;-1;-1;5;2;9;-1;-1;-1;-1;11;19;21;04;10;1993;1
1208;300099;-1;8;1;-1;-1;-1;-1;-1;-1;5;2;12;-1;-1;-1;-1;11;21;42;04;10;1993;1
1210;300330;-1;116;32;-1;-1;-1;-1;-1;-1;10;1;10;-1;-1;-1;-1;11;25;33;04;10;1993;1
1211;300458;-1;4464;32;-1;-1;-1;-1;-1;-1;10;1;10;-1;-1;-1;-1;11;27;41;04;10;1993;1
1213;300919;-1;110;32;-1;-1;-1;-1;-1;-1;14;2;26;-1;-1;-1;-1;11;35;22;04;10;1993;1
1215;301147;-1;89;32;-1;-1;-1;-1;-1;-1;14;2;26;-1;-1;-1;-1;11;39;10;04;10;1993;1
1216;301261;-1;10;4;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;11;41;04;04;10;1993;1
1217;301298;-1;10;8;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;11;41;41;04;10;1993;1
1218;301324;-1;6;1;-1;-1;-1;-1;-1;-1;5;2;9;-1;-1;-1;-1;11;42;07;04;10;1993;1
1219;301384;-1;11;8;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;11;43;07;04;10;1993;1
1221;301742;-1;40;8;-1;-1;-1;-1;-1;-1;5;2;11;-1;-1;-1;-1;11;49;05;04;10;1993;1
1222;301838;-1;24;2;-1;-1;-1;-1;-1;-1;23;1;27;-1;-1;-1;-1;11;50;41;04;10;1993;1
1223;301877;-1;7;1;-1;-1;-1;-1;-1;-1;5;2;12;-1;-1;-1;-1;11;51;20;04;10;1993;1
1224;301989;-1;24;2;-1;-1;-1;-1;-1;-1;23;1;27;-1;-1;-1;-1;11;53;12;04;10;1993;1
1226;302244;-1;213;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;11;57;27;04;10;1993;1
1227;302686;-1;1599;32;-1;-1;-1;-1;-1;-1;21;1;-1;-1;-1;-1;-1;12;04;49;04;10;1993;1
1228;304107;-1;22;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;12;28;30;04;10;1993;1
1229;304161;-1;212;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;12;29;24;04;10;1993;1
1235;305127;-1;29;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;12;45;30;04;10;1993;1
1236;305146;-1;227;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;12;45;49;04;10;1993;1
1241;305375;-1;24;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;12;49;38;04;10;1993;1
1242;305416;-1;110;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;12;50;19;04;10;1993;1
1243;305439;-1;2487;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;12;50;42;04;10;1993;1
1245;306073;-1;21;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;13;01;16;04;10;1993;1
1246;306123;-1;341;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;13;02;06;04;10;1993;1
1253;306807;-1;3;1;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;13;13;30;04;10;1993;1
1254;306911;-1;65;1;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;13;15;14;04;10;1993;1
1255;306992;-1;5;1;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;13;16;35;04;10;1993;1
1256;307072;-1;58;8;-1;-1;-1;-1;-1;-1;24;1;29;-1;-1;-1;-1;13;17;55;04;10;1993;1
1257;307092;-1;7;1;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;13;18;15;04;10;1993;1
1258;307123;-1;160;1;-1;-1;-1;-1;-1;-1;22;1;30;-1;-1;-1;-1;13;18;46;04;10;1993;1
1260;307273;-1;3;1;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;13;21;16;04;10;1993;1
1261;307319;-1;10;1;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;13;22;02;04;10;1993;1
1262;307335;-1;32;1;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;13;22;18;04;10;1993;1
1263;307372;-1;21;2;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;13;22;55;04;10;1993;1
1264;307403;-1;194;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;13;23;26;04;10;1993;1
1265;307406;-1;78;16;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;13;23;29;04;10;1993;1
1266;307432;-1;28;8;-1;-1;-1;-1;-1;-1;24;1;29;-1;-1;-1;-1;13;23;55;04;10;1993;1
1267;307474;-1;37;8;-1;-1;-1;-1;-1;-1;24;1;29;-1;-1;-1;-1;13;24;37;04;10;1993;1
1268;307511;-1;121;32;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;13;25;14;04;10;1993;1
1269;307572;-1;64;8;-1;-1;-1;-1;-1;-1;24;1;29;-1;-1;-1;-1;13;26;15;04;10;1993;1
1270;307579;-1;173;64;-1;-1;-1;-1;-1;-1;12;2;31;-1;-1;-1;-1;13;26;22;04;10;1993;1
1271;307662;-1;183;1;-1;-1;-1;-1;-1;-1;22;1;32;-1;-1;-1;-1;13;27;45;04;10;1993;1
1273;307750;-1;43;32;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;13;29;13;04;10;1993;1
1274;307963;-1;181;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;13;32;46;04;10;1993;1
1275;307984;-1;162;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;13;33;07;04;10;1993;1
1277;308071;-1;236;2;-1;-1;-1;-1;-1;-1;22;1;32;-1;-1;-1;-1;13;34;34;04;10;1993;1
1280;308184;-1;27;1;-1;-1;-1;-1;-1;-1;15;1;9;-1;-1;-1;-1;13;36;27;04;10;1993;1
1281;308229;-1;40;1;-1;-1;-1;-1;-1;-1;15;1;9;-1;-1;-1;-1;13;37;12;04;10;1993;1
1284;308464;-1;217;4;-1;-1;-1;-1;-1;-1;22;1;32;-1;-1;-1;-1;13;41;07;04;10;1993;1
1286;308847;-1;248;8;-1;-1;-1;-1;-1;-1;22;1;32;-1;-1;-1;-1;13;47;30;04;10;1993;1
1295;310903;-1;28;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;14;21;46;04;10;1993;1
1302;311601;-1;179;1;-1;-1;-1;-1;-1;-1;22;1;32;-1;-1;-1;-1;14;33;24;04;10;1993;1
1303;311872;-1;275;2;-1;-1;-1;-1;-1;-1;22;1;32;-1;-1;-1;-1;14;37;55;04;10;1993;1
1304;311908;-1;282;4;-1;-1;-1;-1;-1;-1;22;1;33;-1;-1;-1;-1;14;38;31;04;10;1993;1
1306;312238;-1;270;8;-1;-1;-1;-1;-1;-1;22;1;32;-1;-1;-1;-1;14;44;01;04;10;1993;1
1307;312326;-1;347;16;-1;-1;-1;-1;-1;-1;22;1;33;-1;-1;-1;-1;14;45;29;04;10;1993;1
1309;312472;-1;239;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;14;47;55;04;10;1993;1
1311;312494;-1;219;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;14;48;17;04;10;1993;1
1314;312619;-1;453;32;-1;-1;-1;-1;-1;-1;22;1;32;-1;-1;-1;-1;14;50;22;04;10;1993;1
1316;312858;-1;9005;8;-1;-1;-1;-1;-1;-1;22;1;33;-1;-1;-1;-1;14;54;21;04;10;1993;1
1319;313844;-1;31;1;-1;-1;-1;-1;-1;-1;22;1;34;-1;-1;-1;-1;15;10;47;04;10;1993;1
1320;313898;-1;298;16;-1;-1;-1;-1;-1;-1;25;1;35;-1;-1;-1;-1;15;11;41;04;10;1993;1
1321;313938;-1;23;2;-1;-1;-1;-1;-1;-1;22;1;34;-1;-1;-1;-1;15;12;21;04;10;1993;1
1323;313950;-1;43;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;15;12;33;04;10;1993;1
1324;313997;-1;29;4;-1;-1;-1;-1;-1;-1;22;1;34;-1;-1;-1;-1;15;13;20;04;10;1993;1
1327;314072;-1;706;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;15;14;35;04;10;1993;1
1328;314079;-1;22;8;-1;-1;-1;-1;-1;-1;22;1;34;-1;-1;-1;-1;15;14;42;04;10;1993;1
1329;314101;-1;679;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;15;15;04;04;10;1993;1
1331;314152;-1;28;16;-1;-1;-1;-1;-1;-1;22;1;34;-1;-1;-1;-1;15;15;55;04;10;1993;1
1332;314161;-1;8;1;-1;-1;-1;-1;-1;-1;13;1;36;-1;-1;-1;-1;15;16;04;04;10;1993;1
1333;314209;-1;31;1;-1;-1;-1;-1;-1;-1;13;1;36;-1;-1;-1;-1;15;16;52;04;10;1993;1
1334;314255;-1;37;16;-1;-1;-1;-1;-1;-1;22;1;34;-1;-1;-1;-1;15;17;38;04;10;1993;1
1336;314336;-1;25;32;-1;-1;-1;-1;-1;-1;22;1;34;-1;-1;-1;-1;15;18;59;04;10;1993;1
1338;314993;-1;35;1;-1;-1;-1;-1;-1;-1;15;1;9;-1;-1;-1;-1;15;29;56;04;10;1993;1
1339;315069;-1;42;1;-1;-1;-1;-1;-1;-1;15;1;9;-1;-1;-1;-1;15;31;12;04;10;1993;1
1341;315206;-1;617;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;15;33;29;04;10;1993;1
1342;315227;-1;598;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;15;33;50;04;10;1993;1
1348;315975;-1;217;32;-1;-1;-1;-1;-1;-1;12;2;14;-1;-1;-1;-1;15;46;18;04;10;1993;1
1350;316474;-1;237;64;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;15;54;37;04;10;1993;1
1351;316747;-1;236;64;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;15;59;10;04;10;1993;1
1352;317827;-1;29;1;-1;-1;-1;-1;-1;-1;22;1;34;-1;-1;-1;-1;16;17;10;04;10;1993;1
1353;318250;-1;225;64;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;16;24;13;04;10;1993;1
1354;319254;-1;9;1;-1;-1;-1;-1;-1;-1;7;1;9;-1;-1;-1;-1;16;40;57;04;10;1993;1
1355;319284;-1;107;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;16;41;27;04;10;1993;1
1356;319404;-1;1001;1;-1;-1;-1;-1;-1;-1;6;1;6;-1;-1;-1;-1;16;43;27;04;10;1993;1
1357;319586;-1;2926;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;16;46;29;04;10;1993;1
1358;320276;-1;31;2;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;16;57;59;04;10;1993;1
1359;320363;-1;18;2;-1;-1;-1;-1;-1;-1;7;1;7;-1;-1;-1;-1;16;59;26;04;10;1993;1
1360;320420;-1;12;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;17;00;23;04;10;1993;1
1361;320751;-1;13;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;17;05;54;04;10;1993;1
1362;322153;-1;13;2;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;17;29;16;04;10;1993;1
1363;322260;-1;32;2;-1;-1;-1;-1;-1;-1;7;1;7;-1;-1;-1;-1;17;31;03;04;10;1993;1
1364;322293;-1;11;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;17;31;36;04;10;1993;1
1365;322310;-1;19;2;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;17;31;53;04;10;1993;1
1366;322412;-1;4;1;-1;-1;-1;-1;-1;-1;7;1;9;-1;-1;-1;-1;17;33;35;04;10;1993;1
1367;322514;-1;11;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;17;35;17;04;10;1993;1
1368;322556;-1;1527;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;17;35;59;04;10;1993;1
1369;322736;-1;8;1;-1;-1;-1;-1;-1;-1;7;1;9;-1;-1;-1;-1;17;38;59;04;10;1993;1
1370;322745;-1;30;2;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;17;39;08;04;10;1993;1
1371;322801;-1;16;2;-1;-1;-1;-1;-1;-1;7;1;7;-1;-1;-1;-1;17;40;04;04;10;1993;1
1372;322912;-1;38;2;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;17;41;55;04;10;1993;1
1373;323478;-1;14;2;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;17;51;21;04;10;1993;1
1374;323510;-1;20;2;-1;-1;-1;-1;-1;-1;7;1;7;-1;-1;-1;-1;17;51;53;04;10;1993;1
1375;324063;-1;5;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;18;01;06;04;10;1993;1
1376;324084;-1;10;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;18;01;27;04;10;1993;1
1377;324147;-1;16;2;-1;-1;-1;-1;-1;-1;7;1;7;-1;-1;-1;-1;18;02;30;04;10;1993;1
1378;324210;-1;4765;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;18;03;33;04;10;1993;1
1379;324231;-1;28;2;-1;-1;-1;-1;-1;-1;7;1;7;-1;-1;-1;-1;18;03;54;04;10;1993;1
